id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
2920,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.62,25273
3999,30/09/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.81,19565
5074,30/09/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.84,19010
6162,30/09/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.81,20712
7233,30/09/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.59,27999
941,30/11/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.9,13421
2018,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.87,14928
3101,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.79,18014
4178,30/11/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.7,21227
5260,30/11/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.63,23900
6336,30/11/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.73,21339
7416,30/11/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.68,23111
37,31/01/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.79,16018
1121,31/01/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.91,12877
2198,31/01/14,Thessaloniki,,22.93086,349232,shop_4,kinder-cola,can,330ml,0.89,14149
3277,31/01/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.67,20963
4404,31/01/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.58,23834
5437,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.62,23128
6514,31/01/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.85,17136
218,31/03/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.79,16093
1342,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.68,20013
2380,31/03/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.55,24394
3461,31/03/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.71,20061
4583,31/03/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,1,12118
5619,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.61,23621
6696,31/03/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,1,13216
437,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.87,20974
1481,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.59,34987
2562,31/05/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.88,22378
3638,31/05/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.51,39611
4712,31/05/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,1,18783
5798,31/05/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.86,25684
6877,31/05/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.61,36847
581,31/07/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.74,28099
1657,31/07/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.92,20279
2738,31/07/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.71,30879
3819,31/07/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.63,35387
4897,31/07/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.75,30673
5975,31/07/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.97,21504
7061,31/07/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.6,38380
664,31/08/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.85,20067
1748,31/08/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.47,37291
2827,31/08/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.85,21736
3907,31/08/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.75,26605
4986,31/08/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.8,25242
6066,31/08/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.83,24831
7145,31/08/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.77,27701
853,31/10/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.75,16046
1929,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.51,23506
3010,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.83,14823
4086,31/10/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.84,14959
5219,31/10/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.7,19219
6293,31/10/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,1.08,9753
7372,31/10/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.62,22000
1028,31/12/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.79,21564
2110,31/12/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.64,28538
3186,31/12/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.87,19706
4269,31/12/15,Thessaloniki,40.64361,22.93086,351650,shop_4,kinder-cola,can,330ml,0.88,20300
5350,31/12/16,Thessaloniki,40.64361,22.93086,351702,shop_4,kinder-cola,can,330ml,0.76,25439
6427,31/12/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.87,22095
7507,31/12/18,Thessaloniki,40.64361,22.93086,354290,shop_4,kinder-cola,can,330ml,0.5,36361
4681,31/05/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,,330ml,0.75,22445
1170,28/02/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,0.86,11893
1218,28/02/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.1,8571
2298,28/02/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.34,6886
2323,28/02/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.62,5223
3330,28/02/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.24,8859
3379,28/02/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.72,4118
5490,28/02/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.78,4708
5543,28/02/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,0.96,10394
6570,28/02/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,0.99,11648
6620,28/02/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.49,6604
90,29/02/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.96,10799
139,29/02/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.13,8191
4410,29/02/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.54,6486
4490,29/02/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.23,8197
270,30/04/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.31,12234
323,30/04/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.3,10271
1401,30/04/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.19,12026
1424,30/04/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,0.99,17645
2430,30/04/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.22,14543
2485,30/04/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.64,6884
3510,30/04/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.36,12841
3581,30/04/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.54,8421
4640,30/04/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.41,10379
4666,30/04/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.35,13372
5670,30/04/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.4,13101
5720,30/04/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,0.69,19021
6800,30/04/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.14,14065
6833,30/04/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.33,14422
450,30/06/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.84,26725
497,30/06/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.34,14594
1530,30/06/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.48,13828
1579,30/06/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.16,18711
2610,30/06/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.23,19705
2663,30/06/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.08,20598
3690,30/06/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.44,15994
3737,30/06/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.47,13938
4770,30/06/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.38,17677
4817,30/06/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.58,12511
5850,30/06/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.14,22880
5891,30/06/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.48,14764
6930,30/06/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.47,17139
6977,30/06/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,0.83,26425
720,30/09/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.27,11417
772,30/09/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.36,9964
1800,30/09/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.11,13952
1852,30/09/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.35,10491
2880,30/09/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.12,14130
2932,30/09/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,0.95,16061
4011,30/09/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.67,7210
4039,30/09/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.13,14342
5040,30/09/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.46,10459
5085,30/09/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.31,12071
6172,30/09/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.17,14093
6204,30/09/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.76,7171
7244,30/09/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.12,15035
7280,30/09/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.11,15469
900,30/11/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.95,15536
952,30/11/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.38,7396
2055,30/11/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.1,10448
2069,30/11/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,0.71,19041
3060,30/11/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.39,10353
3113,30/11/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.23,9486
4140,30/11/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.7,6907
4187,30/11/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,0.95,12417
5220,30/11/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.03,15656
5271,30/11/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,0.97,12416
6300,30/11/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.6,8890
6347,30/11/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.47,7961
7380,30/11/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.64,8819
7429,30/11/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.9,4369
0,31/01/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.96,13280
73,31/01/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.57,5089
1080,31/01/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.32,9374
1132,31/01/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.26,8360
2160,31/01/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.15,11652
2230,31/01/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.03,10743
3288,31/01/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.12,10069
3322,31/01/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.33,9949
4367,31/01/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.4,7824
4408,31/01/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.39,9551
5400,31/01/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.26,11280
5448,31/01/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.51,7100
6526,31/01/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.04,11367
6560,31/01/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.58,8253
180,31/03/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.33,12248
228,31/03/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.24,10319
1260,31/03/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.03,17406
1313,31/03/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.16,11556
2389,31/03/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.51,7823
2425,31/03/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.4,12211
3420,31/03/15,Athens,37.97945,,667237,shop_1,kinder-cola,glass,500ml,1.25,14878
3474,31/03/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.23,11446
4500,31/03/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.44,12378
4549,31/03/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.28,11126
5580,31/03/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.07,18118
5628,31/03/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.29,11311
6706,31/03/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.23,12195
6738,31/03/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.43,13367
360,31/05/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.93,22444
409,31/05/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.59,7023
1440,31/05/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.03,20883
1493,31/05/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.53,8271
2520,31/05/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.59,11110
2572,31/05/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.1,14449
3600,31/05/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.01,22210
3650,31/05/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.06,15229
4680,31/05/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.73,9919
4722,31/05/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,0.82,18560
5760,31/05/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.72,10614
5845,31/05/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.87,5760
6889,31/05/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,0.93,17680
6919,31/05/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,0.99,23595
540,31/07/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.16,21950
621,31/07/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.19,17037
1670,31/07/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.56,10828
1706,31/07/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.29,19667
2700,31/07/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.18,22839
2748,31/07/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.73,8426
3780,31/07/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.61,13875
3865,31/07/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,1.69,9724
4860,31/07/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.45,18004
4908,31/07/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,0.97,22632
5940,31/07/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.36,20643
5985,31/07/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.03,22051
7020,31/07/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,0.9,30624
7073,31/07/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,0.72,27503
630,31/08/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.39,14036
675,31/08/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.19,15223
1710,31/08/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.14,19391
1790,31/08/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.32,13525
2837,31/08/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.11,17318
2864,31/08/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.07,21137
3870,31/08/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.55,12806
3944,31/08/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,0.9,20987
5026,31/08/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.04,22607
5027,31/08/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,1.52,11792
6107,31/08/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.42,13816
6115,31/08/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.48,15175
7110,31/08/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.3,18853
7155,31/08/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.54,12471
810,31/10/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.39,9719
865,31/10/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.49,6713
1890,31/10/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.14,13559
1967,31/10/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.83,3460
3022,31/10/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.28,9660
3058,31/10/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.43,10050
4050,31/10/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.45,10163
4097,31/10/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,0.78,15101
5130,31/10/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,1.1,14904
5178,31/10/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,0.72,15952
6210,31/10/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,0.73,19863
6260,31/10/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.55,7860
7290,31/10/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.71,8152
7340,31/10/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.26,10924
990,31/12/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.56,9223
1040,31/12/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.19,9070
2070,31/12/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.13,16837
2155,31/12/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.45,6730
3150,31/12/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.43,12435
3195,31/12/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.47,6889
4230,31/12/15,Athens,37.97945,23.71622,667237,shop_1,kinder-cola,glass,500ml,1.13,17597
4318,31/12/15,Athens,37.96245,23.68708,667237,shop_3,kinder-cola,glass,500ml,0.9,12446
5310,31/12/16,Athens,37.97945,23.71622,665102,shop_1,kinder-cola,glass,500ml,0.81,22913
5361,31/12/16,Athens,37.96245,23.68708,665102,shop_3,kinder-cola,glass,500ml,0.81,13495
6390,31/12/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.38,14506
6437,31/12/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.71,5599
7470,31/12/18,Athens,37.97945,23.71622,664046,shop_1,kinder-cola,glass,500ml,1.5,13173
7518,31/12/18,Athens,37.96245,23.68708,664046,shop_3,kinder-cola,glass,500ml,1.43,8301
1181,28/02/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.36,9520
2262,28/02/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.36,9863
3410,28/02/15,Irakleion,35.32787,25.14341,138560,shop_2,kinder-cola,glass,500ml,1.51,8396
5502,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.1,13630
6584,28/02/18,Irakleion,35.32787,25.14341,137154,shop_2,kinder-cola,glass,500ml,0.86,16544
102,29/02/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.25,10413
4421,29/02/16,Irakleion,35.32787,25.14341,137302,shop_2,kinder-cola,glass,500ml,1.49,9060
284,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.11,19344
1363,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.16,18847
2445,30/04/14,Irakleion,,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.26,17400
3523,30/04/15,Irakleion,35.32787,25.14341,138560,shop_2,kinder-cola,glass,500ml,1.16,19815
4600,30/04/16,Irakleion,35.32787,25.14341,137302,shop_2,kinder-cola,glass,500ml,1.5,14114
5680,30/04/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.52,14335
6761,30/04/18,Irakleion,35.32787,25.14341,137154,shop_2,kinder-cola,glass,500ml,1.29,18783
459,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.41,18822
1541,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.39,20405
2624,30/06/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.07,29657
3705,30/06/15,Irakleion,35.32787,25.14341,138560,shop_2,kinder-cola,glass,500ml,1.25,25378
4783,30/06/16,Irakleion,35.32787,25.14341,137302,shop_2,kinder-cola,glass,500ml,1.13,29287
5927,30/06/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.44,21996
6943,30/06/18,Irakleion,35.32787,25.14341,137154,shop_2,kinder-cola,glass,500ml,1.25,27323
734,30/09/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.08,18163
1811,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.22,16191
2892,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.3,15171
3971,30/09/15,Irakleion,35.32787,25.14341,138560,shop_2,kinder-cola,glass,500ml,1.19,17525
5128,30/09/16,Irakleion,35.32787,25.14341,137302,shop_2,kinder-cola,glass,500ml,1.26,16850
6133,30/09/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.75,9441
7208,30/09/18,Irakleion,35.32787,25.14341,137154,shop_2,kinder-cola,glass,500ml,1.19,18780
913,30/11/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.18,17534
2063,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.46,12851
3070,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.37,15034
4150,30/11/15,Irakleion,35.32787,25.14341,138560,shop_2,kinder-cola,glass,500ml,1.49,13479
5235,30/11/16,Irakleion,35.32787,25.14341,137302,shop_2,kinder-cola,glass,500ml,1.3,17249
6381,30/11/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.01,22734
